Date,Title,Link,Post ID,Posted Date
25.02.2025,"وزير الدفاع كاتس: ""سلاح الجو موجود  في جنوب سوريا كجزء من السياسة الجديدة التي حددناها بشأن جنوب سوريا منزوع السلاح - والرسالة واضحة: لن نسمح لجنوب سوريا بأن يصبح جنوب لبنان"".",https://syria.liveuamap.com/ar/2025/25-february-21-defense-minister-katz-the-air-force-is-now,22739876,2 الأسبوع منذ
25.02.2025,ريف_دمشق : طائرات حـ.ـربية إسـ.ـرائـ.ـيلية تستهـ.ـدف بغـ.ـارة جـ.ـوية موقعاً قرب بلدة الكسوة في ريف دمشق,https://syria.liveuamap.com/ar/2025/25-february-21-damascus-countryside-israeli-warplanes-target,22739871,2 الأسبوع منذ
25.02.2025,توغل لقوات  الإسرائيلي في قرية البكار على الحدود الإدارية بين محافظتي درعا و القنيطرة,https://israelpalestine.liveuamap.com/ar/2025/25-february-21-israeli-forces-infiltrate-albakkar-village,22739869,2 الأسبوع منذ
25.02.2025,رويترز: سماع دوي انفجارات وطائرات تحلق على ارتفاع منخفض في دمشق,https://syria.liveuamap.com/ar/2025/25-february-20-reuters-explosions-and-lowflying-planes-heard,22739868,2 الأسبوع منذ
25.02.2025,غارة إسرائيلية على منطقة جرود جنتا قرب الحدود اللبنانية السورية,https://israelpalestine.liveuamap.com/ar/2025/25-february-20-israeli-raid-on-the-area-of-janta-outskirts,22739859,2 الأسبوع منذ
25.02.2025,البيان الختامي لمؤتمر الحوار الوطني السوري: الدعوة إلى رفع العقوبات الدولية المفروضة على سوريا,https://syria.liveuamap.com/ar/2025/25-february-15-final-statement-of-the-syrian-national-dialogue,22739806,2 الأسبوع منذ
25.02.2025,الدفاع المدني السوري: قتيل بنيران مسيرة مجهولة قرب قرية النصر السكنية جنوبي مدينة جرابلس بريف حلب الشرقي,https://syria.liveuamap.com/ar/2025/25-february-14-syrian-civil-defense-one-person-killed-by,22739792,2 الأسبوع منذ
25.02.2025,مظاهرات تضامنية مع رفض أهالي جنوب سوريا للتصريحات الإسرائيلية الأخيرة في حلب: ساحة سعد الله الجابري، حلب,https://syria.liveuamap.com/ar/2025/25-february-12-protests-in-solidarity-with-south-syrias,22739761,2 الأسبوع منذ
25.02.2025,وزير الخارجية الإسرائيلي: الحكومة الجديدة في سوريا جماعة إرهابية جهادية من إدلب استولت على دمشق بالقوة,https://syria.liveuamap.com/ar/2025/25-february-09-israeli-foreign-minister-new-government-in,22739755,2 الأسبوع منذ
25.02.2025,"أحزاب من الإدارة الذاتية الكردية تنتقد التمثيل ""الشكلي"" بمؤتمر الحوار الوطني السوري",https://syria.liveuamap.com/ar/2025/25-february-09-kurdish-selfadministration-parties-criticize,22739752,2 الأسبوع منذ
25.02.2025,الشرع: يجب اتخاذ الخطوات المناسبة لكي تلحق سوريا بالمنطقة,https://syria.liveuamap.com/ar/2025/25-february-07-sharaa-appropriate-steps-must-be-taken-for,22739656,2 الأسبوع منذ
25.02.2025,الشرع: سوريا عادت إلى أهلها,https://syria.liveuamap.com/ar/2025/25-february-07-sharia-syria-has-returned-to-its-people,22739655,2 الأسبوع منذ
25.02.2025,يزور وزير الخارجية الروسي سيرغي لافروف إيران اليوم لمناقشة الأوضاع في سوريا والشرق الأوسط والاتفاق النووي، بحسب وزارة الخارجية في موسكو.,https://iran.liveuamap.com/ar/2025/25-february-07-russias-foreign-minister-lavrov-will-visit,22739654,2 الأسبوع منذ
25.02.2025,"حراك أبناء القنيطرة يدعو الحكومة السورية والمجتمع الدولي للتحرك على المستويين السياسي والدبلوماسي ضد الاعتداءات الإسرائيلية
???? حراك أبناء القنيطرة يدعو جميع القوى الوطنية والمنظمات الحقوقية للمطالبة بوقف الانتهاكات الإسرائيلية التي تهدد وحدة وسلامة الأراضي السورية",https://syria.liveuamap.com/ar/2025/24-february-19-the-quneitra-sons-movement-calls-on-the-syrian,22739590,2 الأسبوع منذ
25.02.2025,البث الإسرائيلية: العمال السوريون سيعملون في مجالات البناء والزراعة في البلدات الدرزية في الجولان,https://syria.liveuamap.com/ar/2025/24-february-15-israeli-broadcast-syrian-workers-will-work,22739545,2 الأسبوع منذ
25.02.2025,تظاهر مئات السوريين في خان أرنبة جنوب سورية احتجاجاً على تصريحات نتنياهو الاستفزازية لتقسيم بلادهم والسيطرة الإسرائيلية على الأراضي السورية.,https://syria.liveuamap.com/ar/2025/24-february-14-hundreds-of-syrians-protested-in-khan-arnaba,22739543,2 الأسبوع منذ
25.02.2025,وافق الاتحاد الأوروبي على تعليق مجموعة من العقوبات ضد سوريا، بما في ذلك تلك المتعلقة بالطاقة والنقل وإعادة الإعمار,https://syria.liveuamap.com/ar/2025/24-february-10-european-union-agreed-to-suspend-a-range-of,22739495,2 الأسبوع منذ
25.02.2025,مظاهرات في السويداء ضد التصريحات الإسرائيلية الأخيرة حول جنوب سوريا، المشاركون يدعون لاستمرار المظاهرات غداً: ساحة الكرامة، السويداء,https://syria.liveuamap.com/ar/2025/24-february-10-demonstrations-taking-place-in-suwayda-against,22739496,2 الأسبوع منذ
25.02.2025,درعا  جنوب سوريا – احتجاج على تصريحات نتنياهو أمس,https://syria.liveuamap.com/ar/2025/24-february-10-daraa-now-southern-syria--a-protest-against,22739494,2 الأسبوع منذ
25.02.2025,"Intensive flights of the international coalition warplanes in the skies of the cities of Al-Quriyah and Al-Ashara, east of Deir Ezzor. Deir Ezzor",https://syria.liveuamap.com/en/2025/24-february-09a-intensiveflightsoftheinternationalcoalition,22739489,2 الأسبوع منذ
25.02.2025,وزير خارجية تركيا: سنواصل حوارنا مع روسيا بخصوص الوضع الإقليمي,https://syria.liveuamap.com/ar/2025/24-february-10-turkish-foreign-minister-we-will-continue,22739454,2 الأسبوع منذ
25.02.2025,وزير خارجية تركيا: بحثت مع لافروف ضرورة الحفاظ على وحدة سوريا,https://syria.liveuamap.com/ar/2025/24-february-08-turkish-foreign-minister-i-discussed-with,22739445,2 الأسبوع منذ
25.02.2025,Turkish warplanes strike SDF targets on the Sarrin line south of Kobane/Aynel Arab,https://syria.liveuamap.com/en/2025/23-february-19a-turkishwarplanesstrikesdftargetsonthesarrin,22739331,2 الأسبوع منذ
25.02.2025,مصادر الحدث: المستهدف في غارة التحالف بريف إدلب هو  مدرب عسكري يدعى جعفر التركي,https://syria.liveuamap.com/ar/2025/23-february-15-the-target-of-the-coalition-raid-in-the-idlib,22739320,2 الأسبوع منذ
26.02.2025,وحدات مدفعية القوات المسلحة التركية تقصف أهدافاً لحزب العمال الكردستاني في بلدات عين عيسى وسكيرو وغزالة والحويجة شمال الرقة,https://syria.liveuamap.com/ar/2025/26-february-18-turkish-armed-forces-artillery-units-hit-pkk,22740078,1 الأسبوع منذ
26.02.2025,الطيران المروحي يحلق فوق أجواء القرداحة بالتزامن مع انتشار قوات الأمن العام,https://syria.liveuamap.com/ar/2025/26-february-17-helicopters-fly-over-qardaha-coinciding-with,22740064,1 الأسبوع منذ
26.02.2025,تشهد بلدة القرداحة الليلة أولى الاضطرابات منذ سقوط الأسد، حيث يتم محاصرة عدد من عناصر الأمن في موقعهم بالبلدة، وتتجه تعزيزات كبيرة إلى المنطقة,https://syria.liveuamap.com/ar/2025/26-february-17-town-of-qerdaha-is-witnessing-tonight-its,22740060,1 الأسبوع منذ
26.02.2025,قسد برس: مقتل 8 مدنيين و4 مقاتلين من قسد نتيجة العدوان التركي على ريف الشدادي بأكثر من 16 غارة جوية,https://syria.liveuamap.com/ar/2025/26-february-17-sdf-press-8-civilian-and-4-sdf-fighter-dead,22740062,1 الأسبوع منذ
26.02.2025,الاحتجاجات توسعت لتصل إلى مخفر مدينة القرداحة وسط هتافات تحريضية رددها المحتجون قوى الأمن العام تحاول احتواء المشهد في المدينة,https://syria.liveuamap.com/ar/2025/26-february-17-protests-expanded-to-reach-the-qardaha-police,22740068,2 الأسبوع منذ
26.02.2025,الرئاسة السورية: الشرع بحث مع العاهل الأردني تطوير التعاون والوصول إلى صيغ مشتركة لزيادة التنسيق على كل الصعد,https://syria.liveuamap.com/ar/2025/26-february-14-syrian-presidency-alshara-discussed-with-the,22740040,2 الأسبوع منذ
26.02.2025,العاهل الأردني يلتقي أحمد الشرع في عمان,https://syria.liveuamap.com/ar/2025/26-february-11-king-of-jordan-meets-ahmad-alshara-in-amman,22740031,2 الأسبوع منذ
26.02.2025,وقفة احتجاجية في درعا رفضًا لتوغل  الإسرائيلي وتصريحات نتنياهوالتلفزيون_العربي,https://syria.liveuamap.com/ar/2025/26-february-10-protest-in-daraa-rejecting-israeli-incursion,22739993,2 الأسبوع منذ
26.02.2025,طائرات مسيرة تركية تقصف قافلة للمدنيين الأكراد بالقرب من سد تشرين جنوب كوباني,https://syria.liveuamap.com/ar/2025/26-february-10-turkish-drones-bomb-a-convoy-of-kurdish-civilians,22739992,2 الأسبوع منذ
26.02.2025,مبعوث الرئيس الأميركي للشرق الأوسط ستيف ويتكوف: يمكن للبنان وسوريا أن ينضما إلى الاتفاقيات الإبراهيمية للسلام,https://syria.liveuamap.com/ar/2025/26-february-05-us-presidents-middle-east-envoy-steve-witkoff,22739902,2 الأسبوع منذ
26.02.2025,"قال الجيش الإسرائيلي إنه قصف مراكز قيادة ومواقع متعددة تحتوي على أسلحة في جنوب سوريا. وأضاف الجيش الإسرائيلي أن ""وجود قوات وأصول عسكرية في الجزء الجنوبي من سوريا يشكل تهديدا لمواطني إسرائيل"".",https://syria.liveuamap.com/ar/2025/25-february-21-the-israeli-army-said-that-it-struck-command,22739880,2 الأسبوع منذ
26.02.2025,وزير الحرب الإسرائيلي: سلاح الجو يهاجم حاليا جنوب سوريا بقوة,https://syria.liveuamap.com/ar/2025/25-february-21-israeli-defense-minister-air-force-is-currently,22739877,2 الأسبوع منذ
26.02.2025,Small_blue_diamond الجيش الإسرائيلي يتوغل مدعومًا بآليات وعربات عسكرية ثقيلة في منطقتي مزارع الأمل وتل الأحمر باتجاه منطقة المكاسر شمالي القنيطرة,https://syria.liveuamap.com/ar/2025/25-february-21-the-israeli-army-supported-by-heavy-military,22739878,2 الأسبوع منذ
26.02.2025,"وزير الدفاع كاتس: ""سلاح الجو موجود  في جنوب سوريا كجزء من السياسة الجديدة التي حددناها بشأن جنوب سوريا منزوع السلاح - والرسالة واضحة: لن نسمح لجنوب سوريا بأن يصبح جنوب لبنان"".",https://syria.liveuamap.com/ar/2025/25-february-21-defense-minister-katz-the-air-force-is-now,22739876,2 الأسبوع منذ
26.02.2025,ريف_دمشق : طائرات حـ.ـربية إسـ.ـرائـ.ـيلية تستهـ.ـدف بغـ.ـارة جـ.ـوية موقعاً قرب بلدة الكسوة في ريف دمشق,https://syria.liveuamap.com/ar/2025/25-february-21-damascus-countryside-israeli-warplanes-target,22739871,2 الأسبوع منذ
26.02.2025,توغل لقوات  الإسرائيلي في قرية البكار على الحدود الإدارية بين محافظتي درعا و القنيطرة,https://israelpalestine.liveuamap.com/ar/2025/25-february-21-israeli-forces-infiltrate-albakkar-village,22739869,2 الأسبوع منذ
26.02.2025,رويترز: سماع دوي انفجارات وطائرات تحلق على ارتفاع منخفض في دمشق,https://syria.liveuamap.com/ar/2025/25-february-20-reuters-explosions-and-lowflying-planes-heard,22739868,2 الأسبوع منذ
26.02.2025,غارة إسرائيلية على منطقة جرود جنتا قرب الحدود اللبنانية السورية,https://israelpalestine.liveuamap.com/ar/2025/25-february-20-israeli-raid-on-the-area-of-janta-outskirts,22739859,2 الأسبوع منذ
26.02.2025,البيان الختامي لمؤتمر الحوار الوطني السوري: الدعوة إلى رفع العقوبات الدولية المفروضة على سوريا,https://syria.liveuamap.com/ar/2025/25-february-15-final-statement-of-the-syrian-national-dialogue,22739806,2 الأسبوع منذ
26.02.2025,الدفاع المدني السوري: قتيل بنيران مسيرة مجهولة قرب قرية النصر السكنية جنوبي مدينة جرابلس بريف حلب الشرقي,https://syria.liveuamap.com/ar/2025/25-february-14-syrian-civil-defense-one-person-killed-by,22739792,2 الأسبوع منذ
26.02.2025,مظاهرات تضامنية مع رفض أهالي جنوب سوريا للتصريحات الإسرائيلية الأخيرة في حلب: ساحة سعد الله الجابري، حلب,https://syria.liveuamap.com/ar/2025/25-february-12-protests-in-solidarity-with-south-syrias,22739761,2 الأسبوع منذ
26.02.2025,وزير الخارجية الإسرائيلي: الحكومة الجديدة في سوريا جماعة إرهابية جهادية من إدلب استولت على دمشق بالقوة,https://syria.liveuamap.com/ar/2025/25-february-09-israeli-foreign-minister-new-government-in,22739755,2 الأسبوع منذ
26.02.2025,"أحزاب من الإدارة الذاتية الكردية تنتقد التمثيل ""الشكلي"" بمؤتمر الحوار الوطني السوري",https://syria.liveuamap.com/ar/2025/25-february-09-kurdish-selfadministration-parties-criticize,22739752,2 الأسبوع منذ
26.02.2025,الشرع: يجب اتخاذ الخطوات المناسبة لكي تلحق سوريا بالمنطقة,https://syria.liveuamap.com/ar/2025/25-february-07-sharaa-appropriate-steps-must-be-taken-for,22739656,2 الأسبوع منذ
26.02.2025,الشرع: سوريا عادت إلى أهلها,https://syria.liveuamap.com/ar/2025/25-february-07-sharia-syria-has-returned-to-its-people,22739655,2 الأسبوع منذ
26.02.2025,يزور وزير الخارجية الروسي سيرغي لافروف إيران اليوم لمناقشة الأوضاع في سوريا والشرق الأوسط والاتفاق النووي، بحسب وزارة الخارجية في موسكو.,https://iran.liveuamap.com/ar/2025/25-february-07-russias-foreign-minister-lavrov-will-visit,22739654,2 الأسبوع منذ
26.02.2025,"حراك أبناء القنيطرة يدعو الحكومة السورية والمجتمع الدولي للتحرك على المستويين السياسي والدبلوماسي ضد الاعتداءات الإسرائيلية
???? حراك أبناء القنيطرة يدعو جميع القوى الوطنية والمنظمات الحقوقية للمطالبة بوقف الانتهاكات الإسرائيلية التي تهدد وحدة وسلامة الأراضي السورية",https://syria.liveuamap.com/ar/2025/24-february-19-the-quneitra-sons-movement-calls-on-the-syrian,22739590,2 الأسبوع منذ
26.02.2025,البث الإسرائيلية: العمال السوريون سيعملون في مجالات البناء والزراعة في البلدات الدرزية في الجولان,https://syria.liveuamap.com/ar/2025/24-february-15-israeli-broadcast-syrian-workers-will-work,22739545,2 الأسبوع منذ
26.02.2025,تظاهر مئات السوريين في خان أرنبة جنوب سورية احتجاجاً على تصريحات نتنياهو الاستفزازية لتقسيم بلادهم والسيطرة الإسرائيلية على الأراضي السورية.,https://syria.liveuamap.com/ar/2025/24-february-14-hundreds-of-syrians-protested-in-khan-arnaba,22739543,2 الأسبوع منذ
26.02.2025,وافق الاتحاد الأوروبي على تعليق مجموعة من العقوبات ضد سوريا، بما في ذلك تلك المتعلقة بالطاقة والنقل وإعادة الإعمار,https://syria.liveuamap.com/ar/2025/24-february-10-european-union-agreed-to-suspend-a-range-of,22739495,2 الأسبوع منذ
27.02.2025,سانا: وصول صهريج محمل بالديزل إلى بانياس:,https://syria.liveuamap.com/ar/2025/28-february-10-sana-tanker-carrying-diesel-arrives-in-baniyas,22740448,1 الأسبوع منذ
27.02.2025,إعلام سوري: القوات الإسرائيلية تتوغل داخل بلدة الرفيد في ريف القنيطرة جنوب البلاد,https://syria.liveuamap.com/ar/2025/28-february-07-syrian-media-israeli-forces-penetrate-into,22740373,1 الأسبوع منذ
27.02.2025,الجيش الإسرائيلي: طائرة هاجمت الليلة الماضية وقتلت محمد مهدي علي شاهين، وهو إرهابي من حزب الله متورط في تنسيق المعاملات لشراء الأسلحة على الحدود السورية اللبنانية.,https://lebanon.liveuamap.com/ar/2025/28-february-07-israeli-army-an-aircraft-attacked-and-killed,22740356,1 الأسبوع منذ
27.02.2025,أوجلان حول العلاقات الكردية التركية؛ على مدى أكثر من ألف عام من التاريخ، وجد الأتراك والأكراد دائمًا أنه من الضروري البقاء في تحالف، مع سيطرة الجانب الطوعي، من أجل الحفاظ على وجودهم والوقوف ضد القوى المهيمنة.,https://turkey.liveuamap.com/ar/2025/27-february-14-ocalan-on-kurdishturkish-relations-throughout,22740264,1 الأسبوع منذ
27.02.2025,قال زعيم حزب العمال الكردستاني المسجون عبد الله أوجلان إن جميع الجماعات يجب أن تلقي أسلحتها وإن حزب العمال الكردستاني يجب أن يحل نفسه، بحسب ما قاله الحزب المؤيد للأكراد في تركيا.,https://turkey.liveuamap.com/ar/2025/27-february-14-jailed-militant-pkk-leader-ocalan-says-all,22740261,1 الأسبوع منذ
27.02.2025,أدانت كل من السعودية، وقطر، ومصر، والأردن، الغارات الجوية الإسرائيلية والتحركات البرية في مناطق من الجنوب السوري.إدانات عربية لتحركات إسرائيل في سورياعنب_بلدي سوريا,https://syria.liveuamap.com/ar/2025/27-february-13-saudi-arabia-qatar-egypt-and-jordan-condemned,22740268,1 الأسبوع منذ
27.02.2025,نفذت قوات الأمن أمس عملية تفتيش ومداهمة في منطقة عين شمس (مصياف - شمال غرب حماة) أسفرت عن مقتل 3 مواطنين واعتقال نحو 30 آخرين,https://syria.liveuamap.com/ar/2025/27-february-13-yesterday-the-security-forces-carried-out,22740251,1 الأسبوع منذ
27.02.2025,وحدات مدفعية القوات المسلحة التركية تقصف أهدافاً لحزب العمال الكردستاني في بلدات عين عيسى وسكيرو وغزالة والحويجة شمال الرقة,https://syria.liveuamap.com/ar/2025/26-february-18-turkish-armed-forces-artillery-units-hit-pkk,22740078,1 الأسبوع منذ
27.02.2025,الطيران المروحي يحلق فوق أجواء القرداحة بالتزامن مع انتشار قوات الأمن العام,https://syria.liveuamap.com/ar/2025/26-february-17-helicopters-fly-over-qardaha-coinciding-with,22740064,1 الأسبوع منذ
27.02.2025,تشهد بلدة القرداحة الليلة أولى الاضطرابات منذ سقوط الأسد، حيث يتم محاصرة عدد من عناصر الأمن في موقعهم بالبلدة، وتتجه تعزيزات كبيرة إلى المنطقة,https://syria.liveuamap.com/ar/2025/26-february-17-town-of-qerdaha-is-witnessing-tonight-its,22740060,1 الأسبوع منذ
27.02.2025,قسد برس: مقتل 8 مدنيين و4 مقاتلين من قسد نتيجة العدوان التركي على ريف الشدادي بأكثر من 16 غارة جوية,https://syria.liveuamap.com/ar/2025/26-february-17-sdf-press-8-civilian-and-4-sdf-fighter-dead,22740062,1 الأسبوع منذ
27.02.2025,الاحتجاجات توسعت لتصل إلى مخفر مدينة القرداحة وسط هتافات تحريضية رددها المحتجون قوى الأمن العام تحاول احتواء المشهد في المدينة,https://syria.liveuamap.com/ar/2025/26-february-17-protests-expanded-to-reach-the-qardaha-police,22740068,2 الأسبوع منذ
27.02.2025,الرئاسة السورية: الشرع بحث مع العاهل الأردني تطوير التعاون والوصول إلى صيغ مشتركة لزيادة التنسيق على كل الصعد,https://syria.liveuamap.com/ar/2025/26-february-14-syrian-presidency-alshara-discussed-with-the,22740040,2 الأسبوع منذ
27.02.2025,العاهل الأردني يلتقي أحمد الشرع في عمان,https://syria.liveuamap.com/ar/2025/26-february-11-king-of-jordan-meets-ahmad-alshara-in-amman,22740031,2 الأسبوع منذ
27.02.2025,وقفة احتجاجية في درعا رفضًا لتوغل  الإسرائيلي وتصريحات نتنياهوالتلفزيون_العربي,https://syria.liveuamap.com/ar/2025/26-february-10-protest-in-daraa-rejecting-israeli-incursion,22739993,2 الأسبوع منذ
27.02.2025,طائرات مسيرة تركية تقصف قافلة للمدنيين الأكراد بالقرب من سد تشرين جنوب كوباني,https://syria.liveuamap.com/ar/2025/26-february-10-turkish-drones-bomb-a-convoy-of-kurdish-civilians,22739992,2 الأسبوع منذ
27.02.2025,مبعوث الرئيس الأميركي للشرق الأوسط ستيف ويتكوف: يمكن للبنان وسوريا أن ينضما إلى الاتفاقيات الإبراهيمية للسلام,https://syria.liveuamap.com/ar/2025/26-february-05-us-presidents-middle-east-envoy-steve-witkoff,22739902,2 الأسبوع منذ
27.02.2025,"قال الجيش الإسرائيلي إنه قصف مراكز قيادة ومواقع متعددة تحتوي على أسلحة في جنوب سوريا. وأضاف الجيش الإسرائيلي أن ""وجود قوات وأصول عسكرية في الجزء الجنوبي من سوريا يشكل تهديدا لمواطني إسرائيل"".",https://syria.liveuamap.com/ar/2025/25-february-21-the-israeli-army-said-that-it-struck-command,22739880,2 الأسبوع منذ
27.02.2025,وزير الحرب الإسرائيلي: سلاح الجو يهاجم حاليا جنوب سوريا بقوة,https://syria.liveuamap.com/ar/2025/25-february-21-israeli-defense-minister-air-force-is-currently,22739877,2 الأسبوع منذ
27.02.2025,Small_blue_diamond الجيش الإسرائيلي يتوغل مدعومًا بآليات وعربات عسكرية ثقيلة في منطقتي مزارع الأمل وتل الأحمر باتجاه منطقة المكاسر شمالي القنيطرة,https://syria.liveuamap.com/ar/2025/25-february-21-the-israeli-army-supported-by-heavy-military,22739878,2 الأسبوع منذ
27.02.2025,"وزير الدفاع كاتس: ""سلاح الجو موجود  في جنوب سوريا كجزء من السياسة الجديدة التي حددناها بشأن جنوب سوريا منزوع السلاح - والرسالة واضحة: لن نسمح لجنوب سوريا بأن يصبح جنوب لبنان"".",https://syria.liveuamap.com/ar/2025/25-february-21-defense-minister-katz-the-air-force-is-now,22739876,2 الأسبوع منذ
27.02.2025,ريف_دمشق : طائرات حـ.ـربية إسـ.ـرائـ.ـيلية تستهـ.ـدف بغـ.ـارة جـ.ـوية موقعاً قرب بلدة الكسوة في ريف دمشق,https://syria.liveuamap.com/ar/2025/25-february-21-damascus-countryside-israeli-warplanes-target,22739871,2 الأسبوع منذ
27.02.2025,توغل لقوات  الإسرائيلي في قرية البكار على الحدود الإدارية بين محافظتي درعا و القنيطرة,https://israelpalestine.liveuamap.com/ar/2025/25-february-21-israeli-forces-infiltrate-albakkar-village,22739869,2 الأسبوع منذ
27.02.2025,رويترز: سماع دوي انفجارات وطائرات تحلق على ارتفاع منخفض في دمشق,https://syria.liveuamap.com/ar/2025/25-february-20-reuters-explosions-and-lowflying-planes-heard,22739868,2 الأسبوع منذ
27.02.2025,غارة إسرائيلية على منطقة جرود جنتا قرب الحدود اللبنانية السورية,https://israelpalestine.liveuamap.com/ar/2025/25-february-20-israeli-raid-on-the-area-of-janta-outskirts,22739859,2 الأسبوع منذ
27.02.2025,البيان الختامي لمؤتمر الحوار الوطني السوري: الدعوة إلى رفع العقوبات الدولية المفروضة على سوريا,https://syria.liveuamap.com/ar/2025/25-february-15-final-statement-of-the-syrian-national-dialogue,22739806,2 الأسبوع منذ
27.02.2025,الدفاع المدني السوري: قتيل بنيران مسيرة مجهولة قرب قرية النصر السكنية جنوبي مدينة جرابلس بريف حلب الشرقي,https://syria.liveuamap.com/ar/2025/25-february-14-syrian-civil-defense-one-person-killed-by,22739792,2 الأسبوع منذ
27.02.2025,مظاهرات تضامنية مع رفض أهالي جنوب سوريا للتصريحات الإسرائيلية الأخيرة في حلب: ساحة سعد الله الجابري، حلب,https://syria.liveuamap.com/ar/2025/25-february-12-protests-in-solidarity-with-south-syrias,22739761,2 الأسبوع منذ
27.02.2025,وزير الخارجية الإسرائيلي: الحكومة الجديدة في سوريا جماعة إرهابية جهادية من إدلب استولت على دمشق بالقوة,https://syria.liveuamap.com/ar/2025/25-february-09-israeli-foreign-minister-new-government-in,22739755,2 الأسبوع منذ
27.02.2025,"أحزاب من الإدارة الذاتية الكردية تنتقد التمثيل ""الشكلي"" بمؤتمر الحوار الوطني السوري",https://syria.liveuamap.com/ar/2025/25-february-09-kurdish-selfadministration-parties-criticize,22739752,2 الأسبوع منذ
28.02.2025,رويترز: قالت أربعة مصادر إن إسرائيل تضغط على الولايات المتحدة لإبقاء سوريا ضعيفة ولامركزية، بما في ذلك السماح لروسيا بالاحتفاظ بقواعدها العسكرية هناك لمواجهة النفوذ التركي المتزايد في البلاد.,https://syria.liveuamap.com/ar/2025/28-february-16-reuters-israel-is-lobbying-the-us-to-keep,22740517,1 الأسبوع منذ
28.02.2025,"تشير الهجمات الأخيرة في سوريا إلى أن داعش لا يزال قادرًا على ""تمويل وإلهام ودعم الأعمال على مستوى العالم، ويجب علينا جميعًا أن نظل يقظين"" - وزارة الخزانة الأمريكية",https://syria.liveuamap.com/ar/2025/28-february-16-recent-attacks-in-syria-indicate-that-isis,22740514,1 الأسبوع منذ
28.02.2025,طائرات بدون طيار تابعة للقوات المسلحة التركية تقصف أهدافاً لقوات سوريا الديمقراطية على خط صرين جنوب كوباني,https://syria.liveuamap.com/ar/2025/28-february-15-turkish-armed-forces-uavs-hit-sdf-targets,22740634,1 الأسبوع منذ
28.02.2025,قالت إدارة الأمن العام السوري إنها اعتقلت أكثر من 40 عنصرا من النظام السابق في عملية أمنية بمدينة قطنا في ريف دمشق حيث اندلعت احتجاجات عنيفة أمس.,https://syria.liveuamap.com/ar/2025/28-february-15-the-syrian-general-security-directorate-says,22740513,1 الأسبوع منذ
28.02.2025,"سوريا:قال وزير الدفاع الإسرائيلي يسرائيل كاتس أمس الخميس، إن الإدارة السورية الجديدة حاولت للمرة الأولى تأسيس مواقع عسكرية جنوبي سوريا، لكن سلاح الجو الإسرائيلي أحبط ذلك في غارات شنها مساء الثلاثاء.وأضاف: ""جنوبي سوريا يجب أن يكون منطقة منزوعة السلاح، لقد نقلنا…",https://syria.liveuamap.com/ar/2025/28-february-13-israeli-defense-minister-yisrael-katz-said,22740487,1 الأسبوع منذ
28.02.2025,وقفة احتجاجية في بلدة الصّورة في ريف درعا الشرقي رفضاً لتصريحات واعتداءات اسرائيل على جنوب سوريا.درعا الصّورة مظاهرة درعا24,https://syria.liveuamap.com/ar/2025/28-february-12-a-protest-stand-in-the-town-of-alsura-in-the,22740488,1 الأسبوع منذ
28.02.2025,حزب أردوغان : على المسلحين الأكراد في تركيا والعراق وسوريا إلقاء أسلحتهم,https://syria.liveuamap.com/ar/2025/28-february-12-erdogans-party-kurdish-militants-in-trkiye,22740462,1 الأسبوع منذ
28.02.2025,سانا: وصول صهريج محمل بالديزل إلى بانياس:,https://syria.liveuamap.com/ar/2025/28-february-10-sana-tanker-carrying-diesel-arrives-in-baniyas,22740448,1 الأسبوع منذ
28.02.2025,إعلام سوري: القوات الإسرائيلية تتوغل داخل بلدة الرفيد في ريف القنيطرة جنوب البلاد,https://syria.liveuamap.com/ar/2025/28-february-07-syrian-media-israeli-forces-penetrate-into,22740373,1 الأسبوع منذ
28.02.2025,الجيش الإسرائيلي: طائرة هاجمت الليلة الماضية وقتلت محمد مهدي علي شاهين، وهو إرهابي من حزب الله متورط في تنسيق المعاملات لشراء الأسلحة على الحدود السورية اللبنانية.,https://lebanon.liveuamap.com/ar/2025/28-february-07-israeli-army-an-aircraft-attacked-and-killed,22740356,1 الأسبوع منذ
28.02.2025,أوجلان حول العلاقات الكردية التركية؛ على مدى أكثر من ألف عام من التاريخ، وجد الأتراك والأكراد دائمًا أنه من الضروري البقاء في تحالف، مع سيطرة الجانب الطوعي، من أجل الحفاظ على وجودهم والوقوف ضد القوى المهيمنة.,https://turkey.liveuamap.com/ar/2025/27-february-14-ocalan-on-kurdishturkish-relations-throughout,22740264,1 الأسبوع منذ
28.02.2025,قال زعيم حزب العمال الكردستاني المسجون عبد الله أوجلان إن جميع الجماعات يجب أن تلقي أسلحتها وإن حزب العمال الكردستاني يجب أن يحل نفسه، بحسب ما قاله الحزب المؤيد للأكراد في تركيا.,https://turkey.liveuamap.com/ar/2025/27-february-14-jailed-militant-pkk-leader-ocalan-says-all,22740261,1 الأسبوع منذ
28.02.2025,أدانت كل من السعودية، وقطر، ومصر، والأردن، الغارات الجوية الإسرائيلية والتحركات البرية في مناطق من الجنوب السوري.إدانات عربية لتحركات إسرائيل في سورياعنب_بلدي سوريا,https://syria.liveuamap.com/ar/2025/27-february-13-saudi-arabia-qatar-egypt-and-jordan-condemned,22740268,1 الأسبوع منذ
