Date,Title,Link,Post ID,Posted Date,Latitude,Longitude,Country,City,Town,Street,FullAddress
06.01.2025,"الرئيس الفرنسي ماكرون يقول ""لن نتخلى"" عن المقاتلين الأكراد في سوريا",https://syria.liveuamap.com/ar/2025/6-january-11-france-president-macron-says-we-will-not-abandon,22727239,2 الشهر منذ,48.87032,2.31673,فرنسا,باريس,Paris 8e Arrondissement,Cour d'Honneur,"فرنسا, باريس, Paris 8e Arrondissement, Cour d'Honneur"
06.01.2025,وزير الخارجية التركي: يمكن للإدارة السورية الجديدة أن تتولى مسؤولية سجون معتقلي تنظيم الدولة في سوريا,https://syria.liveuamap.com/ar/2025/6-january-11-turkish-foreign-minister-new-syrian-administration,22727240,2 الشهر منذ,39.91126,32.85184,تركيا,أنقرة,Devlet Mahallesi,İsmet İnönü Bulvarı,"تركيا, أنقرة, Devlet Mahallesi, İsmet İnönü Bulvarı"
06.01.2025,وزير الخارجية الأردني: نرفض أي عدوان إسرائيلي على الأراضي السورية,https://syria.liveuamap.com/ar/2025/6-january-11-jordanian-foreign-minister-we-reject-any-israeli,22727277,2 الشهر منذ,39.91102,32.81633,تركيا,أنقرة,Balgat Mahallesi,Dr. Sadık Ahmet Caddesi,"تركيا, أنقرة, Balgat Mahallesi, Dr. Sadık Ahmet Caddesi"
06.01.2025,وزير الخارجية الأردني: نرفض العدوان الإسرائيلي على الأراضي السورية واحتلالها لأراض سورية جديدة,https://syria.liveuamap.com/ar/2025/6-january-11-jordanian-foreign-minister-we-reject-the-israeli,22727232,2 الشهر منذ,39.91116,32.85187,تركيا,أنقرة,Devlet Mahallesi,İsmet İnönü Bulvarı,"تركيا, أنقرة, Devlet Mahallesi, İsmet İnönü Bulvarı"
06.01.2025,وزير الخارجية الأردني: نريد لسوريا أن تستعيد أمنها واستقرارها وسيادتها ووحدتها,https://syria.liveuamap.com/ar/2025/6-january-11-jordanian-foreign-minister-we-want-syria-to,22727230,2 الشهر منذ,39.91155,32.85094,تركيا,أنقرة,Devlet Mahallesi,İsmet İnönü Bulvarı,"تركيا, أنقرة, Devlet Mahallesi, İsmet İnönü Bulvarı"
06.01.2025,وزير الخارجية التركي: بحثنا مع الوفد الأردني سبل تعزيز الاستقرار في سوريا,https://syria.liveuamap.com/ar/2025/6-january-10-turkish-foreign-minister-we-discussed-with-the,22727231,2 الشهر منذ,39.91242,32.84987,تركيا,أنقرة,Devlet Mahallesi,İsmet İnönü Bulvarı,"تركيا, أنقرة, Devlet Mahallesi, İsmet İnönü Bulvarı"
06.01.2025,قوات سوريا الديمقراطية تواصل استهداف القوات المدعومة من تركيا في محيط جسر قره قوزاق,https://syria.liveuamap.com/ar/2025/6-january-10-sdf-continue-to-target-turkishbacked-forces,22727248,2 الشهر منذ,36.63381,38.19388,سوريا,الخطاف,الخطاف,M4,"سوريا, الخطاف, الخطاف, M4"
06.01.2025,الولايات المتحدة ستعلن عن تخفيف العقوبات عن سوريا وإصدار إعفاءات لمجموعات الإغاثة والشركات التي تقدم خدمات أساسية، مثل المياه والكهرباء وغيرها من الإمدادات الإنسانية للأشهر الستة المقبلة - وول ستريت جورنال,https://syria.liveuamap.com/ar/2025/6-january-07-us-to-announce-sanction-relief-for-syria-and,22727200,2 الشهر منذ,38.8929,-77.04849,الولايات المتّحدة الأمريكيّة,واشينطون,Unknown,C Street Northwest,"الولايات المتّحدة الأمريكيّة, واشينطون, C Street Northwest"
06.01.2025,وكالة سانا: وزيرا الخارجية والدفاع في الحكومة السورية الانتقالية ورئيس الاستخبارات وصلوا إلى دولة الإمارات,https://syria.liveuamap.com/ar/2025/6-january-07-sana-the-ministers-of-foreign-affairs-and-defense,22727188,2 الشهر منذ,24.44496,54.63364,الإمارات العربية المتحدة,أبو ظبي,مطار زايد الدولي,شارع العايد,"الإمارات العربية المتحدة, أبو ظبي, مطار زايد الدولي, شارع العايد"
07.01.2025,وزير الخارجية الفرنسي: عقوبات الاتحاد الأوروبي المعرقلة لتعافي سوريا قد ترفع بسرعة بشرط إحراز تقدم في مجالات حقوق المرأة والأمن,https://syria.liveuamap.com/ar/2025/8-january-07-french-fm-eu-sanctions-hindering-syria-recovery,22727656,2 الشهر منذ,48.86278,2.31,فرنسا,باريس,الدائرة السابعة في باريس,Esplanade Habib Bourguiba,"فرنسا, باريس, الدائرة السابعة في باريس, Esplanade Habib Bourguiba"
07.01.2025,قوات سوريا الديمقراطية تعلن إسقاط طائرة مسيرة تركية من نوع بيرقدار TB2 في منطقة سد تشرين,https://syria.liveuamap.com/ar/2025/7-january-20-sdf-report-shooting-down-a-turkish-bayraktar,22727607,2 الشهر منذ,36.37954,38.19021,سوريا,جنف الأحمر,جنف الأحمر,Unknown,"سوريا, جنف الأحمر, جنف الأحمر"
07.01.2025,"الرئيس المنتخب ترامب: ""تركيا تسعى إلى احتلال سوريا تحت مسميات مختلفة وبطرق وأشكال مختلفة منذ 2000 عام. هؤلاء الأشخاص الذين دخلوا سوريا هم من تركيا""",https://syria.liveuamap.com/ar/2025/7-january-18-president-elect-trump-turkey-has-been-after,22727617,2 الشهر منذ,26.67695,-80.03718,الولايات المتّحدة الأمريكيّة,Palm Beach,Palm Beach,South Ocean Boulevard,"الولايات المتّحدة الأمريكيّة, Palm Beach, Palm Beach, South Ocean Boulevard"
07.01.2025,مراسل نهر_ميديا: قسد تنفذ حملة مداهمات في بلدة الكبر غربي ديرالزور بحثاً عن عناصر منشقين عنها,https://syria.liveuamap.com/ar/2025/7-january-18-sdf-carries-out-raids-in-alkubar-town-west-of,22727551,2 الشهر منذ,35.61222,39.87213,سوريا,كبار,كبار,Unknown,"سوريا, كبار, كبار"
07.01.2025,"وزير الخارجية التركي: تركيا قادرة على إدارة سجون ومعسكرات احتجاز عناصر تنظيم ""داعش"" في سوريا إذا لم يكن بوسع الإدارة السورية القيام بذلك",https://syria.liveuamap.com/ar/2025/7-january-18-turkish-foreign-minister-trkiye-is-capable,22727561,2 الشهر منذ,39.91057,32.81692,تركيا,أنقرة,Balgat Mahallesi,1419. Cadde,"تركيا, أنقرة, Balgat Mahallesi, 1419. Cadde"
07.01.2025,"وزير الخارجية التركي: تركيا ستشن عملية عسكرية ضد مسلحي ""وحدات حماية الشعب"" الكردية في سوريا إن لم ينصاعوا لمطالب لأنقرة",https://syria.liveuamap.com/ar/2025/7-january-18-turkish-foreign-minister-trkiye-will-launch,22727545,2 الشهر منذ,39.91102,32.81633,تركيا,أنقرة,Balgat Mahallesi,Dr. Sadık Ahmet Caddesi,"تركيا, أنقرة, Balgat Mahallesi, Dr. Sadık Ahmet Caddesi"
07.01.2025,وزير الخارجية التركي: تركيا تتوقع من الإدارة السورية الجديدة معالجة موضوع المسلحين الأكراد شمال شرقي سوريا لكن ذلك قد يستغرق وقتًا,https://syria.liveuamap.com/ar/2025/7-january-18-turkish-foreign-minister-trkiye-expects-new,22727541,2 الشهر منذ,39.90972,32.81668,تركيا,أنقرة,Balgat Mahallesi,Hayat Boyu Öğrenme Caddesi,"تركيا, أنقرة, Balgat Mahallesi, Hayat Boyu Öğrenme Caddesi"
07.01.2025,نفذ الجيش التركي غارة جوية على برج إنترنت في ريف كوباني,https://syria.liveuamap.com/ar/2025/7-january-18-the-turkish-military-carried-out-an-airstrike,22727540,2 الشهر منذ,36.75262,38.30452,سوريا,سلامة صغير,سلامة صغير,Unknown,"سوريا, سلامة صغير, سلامة صغير"
07.01.2025,"ورفض ترامب الإفصاح عما إذا كان سيسحب القوات الأميركية من سوريا، في حين أشاد بتركيا لدورها في الإطاحة بالأسد. وقال: ""الرئيس أردوغان صديق لي. إنه شخص أحبه وأحترمه. أعتقد أنه يحترمني. إذا نظرت إلى ما حدث في سوريا، فقد ضعفت روسيا، وضعف إيران. وهو شخص ذكي للغاية، وأرسل رجاله إلى هناك بأشكال مختلفة وأسماء مختلفة، ودخلوا واستولوا على السلطة"".",https://syria.liveuamap.com/ar/2025/7-january-17-trump-declined-to-say-whether-he-would-withdraw,22727543,2 الشهر منذ,26.67699,-80.03823,الولايات المتّحدة الأمريكيّة,Palm Beach,Palm Beach,Woodbridge Road,"الولايات المتّحدة الأمريكيّة, Palm Beach, Palm Beach, Woodbridge Road"
07.01.2025,استئناف الرحلات الدولية في مطار دمشق: فرانس برس,https://syria.liveuamap.com/ar/2025/7-january-08-international-flights-resume-at-damascus-airport,22727466,2 الشهر منذ,33.41361,36.51787,سوريا,شبعا,شبعا,طريق المطار,"سوريا, شبعا, شبعا, طريق المطار"
07.01.2025,شنت قسد صباح اليوم حملة مداهمات واعتقالات في بلدة الزغير غرب ديرالزور. ديرالزور_24,https://syria.liveuamap.com/ar/2025/7-january-08-this-morning-the-sdf-launched-a-campaign-of,22727471,2 الشهر منذ,35.49574,40.02422,سوريا,زغير جزيرة,زغير جزيرة,Unknown,"سوريا, زغير جزيرة, زغير جزيرة"
07.01.2025,قوات سوريا الديمقراطية تشن حملة مداهمات بحثاً عن منشقين في حي غويران بمدينة الحسكة,https://syria.liveuamap.com/ar/2025/7-january-08-sdf-launches-a-campaign-of-raids-in-search-of,22727476,2 الشهر منذ,36.48864,40.75396,سوريا,الحسكة,حي غويران,Unknown,"سوريا, الحسكة, حي غويران"
07.01.2025,سفينتان قطرية وتركية تصلان إلى سوريا لتوليد 800 ميغاواط من الكهرباء - وكالة الأنباء السورية سانا. هذا من شأنه أن يزيد إجمالي الطاقة بنسبة 50٪، حسبما ذكرت سانا. يأتي هذا ة بعد أن منحت الولايات المتحدة إعفاءً من العقوبات لمدة 6 أشهر يسمح بالعمل مع قطاع الطاقة السوري,https://syria.liveuamap.com/ar/2025/7-january-08-qatari-and-turkish-power-ships-to-come-to-syria,22727477,2 الشهر منذ,35.17079,35.90019,سوريا,عديمة,عديمة,Unknown,"سوريا, عديمة, عديمة"
07.01.2025,غارة جوية ثالثة استهدفت نفس المنزل في بلدة الجرنية بريف الرقة الغربي,https://syria.liveuamap.com/ar/2025/6-january-19-a-third-airstrike-targeted-the-same-house-in,22727474,2 الشهر منذ,36.16003,38.23448,سوريا,الجرنية,الجرنية,Unknown,"سوريا, الجرنية, الجرنية"
07.01.2025,"فصيلا ""رجال الكرامة"" و""لواء الجبل"" في السويداء: نرفض أي جيش طائفي أو فئوي",https://syria.liveuamap.com/ar/2025/6-january-19-men-of-dignity-and-mountain-brigade-factions,22727313,2 الشهر منذ,32.5114,36.47736,سوريا,بصرى,بصرى,Unknown,"سوريا, بصرى, بصرى"
07.01.2025,غارة جوية استهدفت قيادات تابعة لمليشيا قسد في محل بجانب فرن قرية بير نايف بريف الرقة الغربي,https://syria.liveuamap.com/ar/2025/6-january-19-an-airstrike-a-shop-next-to-a-bakery-in-the,22727315,2 الشهر منذ,36.18054,38.20942,سوريا,Bayr Nayef,Bayr Nayef,Unknown,"سوريا, Bayr Nayef, Bayr Nayef"
07.01.2025,وزارة الخزانة الأميركية: nواشنطن تصدر رخصة إعفاءات مرتبطة بـ سوريا nالسماح بإجراء معاملات مع المؤسسات الحكومية وبعض معاملات الطاقة والتحويلات الشخصية في سوريا,https://syria.liveuamap.com/ar/2025/6-january-19-us-treasury-issues-syriarelated-exemption-license,22727312,2 الشهر منذ,38.89758,-77.03435,الولايات المتّحدة الأمريكيّة,واشينطون,Penn Quarter,Pennsylvania Avenue Northwest,"الولايات المتّحدة الأمريكيّة, واشينطون, Penn Quarter, Pennsylvania Avenue Northwest"
07.01.2025,مراسل حلب اليوم: إعطاب 3 دبابات لقسد جراء غارات من الطيران الحربي التركي على طريق M4 قرب بلدة عين عيسى وسد تشرين بريف حلب الشرقي,https://syria.liveuamap.com/ar/2025/6-january-18-3-sdf-tanks-damaged-as-a-result-of-raids-by,22727309,2 الشهر منذ,36.40743,38.8353,سوريا,Abu Soura,Abu Soura,طريق سوريا,"سوريا, Abu Soura, Abu Soura, طريق سوريا"
07.01.2025,وزير الخارجية الإماراتي يؤكد أهمية توفير الأمن والاستقرار لكل الشعب السوري,https://syria.liveuamap.com/ar/2025/6-january-13-uae-foreign-minister-stresses-importance-of,22727255,2 الشهر منذ,24.45932,54.30954,الإمارات العربية المتحدة,أبو ظبي,الرأس الأخضر,شارع الكورنيش,"الإمارات العربية المتحدة, أبو ظبي, الرأس الأخضر, شارع الكورنيش"
07.01.2025,الجيش التركي ينفذ قصفا مدفعيا على قرى بريف كوباني الجنوبي,https://syria.liveuamap.com/ar/2025/6-january-13-turkish-military-carried-out-artillery-strikes,22727253,2 الشهر منذ,36.75276,38.30194,سوريا,كاوزك حبيب,كاوزك حبيب,طريق عين العرب - حلب,"سوريا, كاوزك حبيب, كاوزك حبيب, طريق عين العرب - حلب"
07.01.2025,استمرار الاشتباكات المتقطعة في منطقة سد تشرين,https://syria.liveuamap.com/ar/2025/6-january-12-sporadic-clashes-continue-in-the-area-of-tishreen,22727247,2 الشهر منذ,36.3971,38.12101,سوريا,خربة تويني,خربة تويني,Unknown,"سوريا, خربة تويني, خربة تويني"
07.01.2025,جنوب سوريا: أهالي الصنمين (شمال درعا) يحتجون اليوم مطالبين السلطات الجديدة بمحاسبة القائد السابق التابع لمخابرات الأسد والذي تسبب بالاشتباكات قبل يومين والمتهم بارتكاب جرائم قتل وجرائم ضد المدنيين في المنطقة,https://syria.liveuamap.com/ar/2025/6-january-12-south-syria-residents-of-sanamayn-north-daraa,22727266,2 الشهر منذ,33.07052,36.18382,سوريا,الصنمين,الصنمين,Unknown,"سوريا, الصنمين, الصنمين"
07.01.2025,"الرئيس الفرنسي ماكرون يقول ""لن نتخلى"" عن المقاتلين الأكراد في سوريا",https://syria.liveuamap.com/ar/2025/6-january-11-france-president-macron-says-we-will-not-abandon,22727239,2 الشهر منذ,48.87032,2.31673,فرنسا,باريس,Paris 8e Arrondissement,Cour d'Honneur,"فرنسا, باريس, Paris 8e Arrondissement, Cour d'Honneur"
07.01.2025,وزير الخارجية التركي: يمكن للإدارة السورية الجديدة أن تتولى مسؤولية سجون معتقلي تنظيم الدولة في سوريا,https://syria.liveuamap.com/ar/2025/6-january-11-turkish-foreign-minister-new-syrian-administration,22727240,2 الشهر منذ,39.91126,32.85184,تركيا,أنقرة,Devlet Mahallesi,İsmet İnönü Bulvarı,"تركيا, أنقرة, Devlet Mahallesi, İsmet İnönü Bulvarı"
07.01.2025,وزير الخارجية الأردني: نرفض أي عدوان إسرائيلي على الأراضي السورية,https://syria.liveuamap.com/ar/2025/6-january-11-jordanian-foreign-minister-we-reject-any-israeli,22727277,2 الشهر منذ,39.91102,32.81633,تركيا,أنقرة,Balgat Mahallesi,Dr. Sadık Ahmet Caddesi,"تركيا, أنقرة, Balgat Mahallesi, Dr. Sadık Ahmet Caddesi"
07.01.2025,وزير الخارجية الأردني: نرفض العدوان الإسرائيلي على الأراضي السورية واحتلالها لأراض سورية جديدة,https://syria.liveuamap.com/ar/2025/6-january-11-jordanian-foreign-minister-we-reject-the-israeli,22727232,2 الشهر منذ,39.91116,32.85187,تركيا,أنقرة,Devlet Mahallesi,İsmet İnönü Bulvarı,"تركيا, أنقرة, Devlet Mahallesi, İsmet İnönü Bulvarı"
07.01.2025,وزير الخارجية الأردني: نريد لسوريا أن تستعيد أمنها واستقرارها وسيادتها ووحدتها,https://syria.liveuamap.com/ar/2025/6-january-11-jordanian-foreign-minister-we-want-syria-to,22727230,2 الشهر منذ,39.91155,32.85094,تركيا,أنقرة,Devlet Mahallesi,İsmet İnönü Bulvarı,"تركيا, أنقرة, Devlet Mahallesi, İsmet İnönü Bulvarı"
07.01.2025,وزير الخارجية التركي: بحثنا مع الوفد الأردني سبل تعزيز الاستقرار في سوريا,https://syria.liveuamap.com/ar/2025/6-january-10-turkish-foreign-minister-we-discussed-with-the,22727231,2 الشهر منذ,39.91242,32.84987,تركيا,أنقرة,Devlet Mahallesi,İsmet İnönü Bulvarı,"تركيا, أنقرة, Devlet Mahallesi, İsmet İnönü Bulvarı"
07.01.2025,قوات سوريا الديمقراطية تواصل استهداف القوات المدعومة من تركيا في محيط جسر قره قوزاق,https://syria.liveuamap.com/ar/2025/6-january-10-sdf-continue-to-target-turkishbacked-forces,22727248,2 الشهر منذ,36.63381,38.19388,سوريا,الخطاف,الخطاف,M4,"سوريا, الخطاف, الخطاف, M4"
07.01.2025,الولايات المتحدة ستعلن عن تخفيف العقوبات عن سوريا وإصدار إعفاءات لمجموعات الإغاثة والشركات التي تقدم خدمات أساسية، مثل المياه والكهرباء وغيرها من الإمدادات الإنسانية للأشهر الستة المقبلة - وول ستريت جورنال,https://syria.liveuamap.com/ar/2025/6-january-07-us-to-announce-sanction-relief-for-syria-and,22727200,2 الشهر منذ,38.8929,-77.04849,الولايات المتّحدة الأمريكيّة,واشينطون,Unknown,C Street Northwest,"الولايات المتّحدة الأمريكيّة, واشينطون, C Street Northwest"
08.01.2025,عدسة المرصد_السوري: غارة جوية تركية تسـ ـتـ ـهـ ـدف أطراف سد تشرين بريف منبج,https://syria.liveuamap.com/ar/2025/9-january-08-a-turkish-airstrike-targets-the-outskirts-of,22728021,2 الشهر منذ,36.37926,38.17474,سوريا,مدينة سدّ تشرين,Housing complex,سد تشرين,"سوريا, مدينة سدّ تشرين, Housing complex, سد تشرين"
08.01.2025,"وزارة الدفاع التركية تحذر من أنها ستواصل العمليات عبر الحدود في سوريا إذا لم ""تسلم الجماعات الإرهابية"" أسلحتها",https://syria.liveuamap.com/ar/2025/9-january-07-turkish-defense-ministry-warns-it-will-continue,22728000,2 الشهر منذ,39.92444,32.88556,تركيا,Mamak,Abidinpaşa Mahallesi,332. Sokak,"تركيا, Mamak, Abidinpaşa Mahallesi, 332. Sokak"
08.01.2025,"الجنرال الإيراني ""بهروز اثباتي"" يتهم روسيا بالكذب على طهران بشأن قصف الثوار السوريين قائلًا إن ""طائراتها كانت تستهدف الصحراء بدلًا من قوات المعارضة"" ""اثباتي"" ألقى اللوم على روسيا في سقوط بشار الأسد موضحًا أن القوات الروسية لم تهاجم المعارضة وعطّلت الرادارات خلال الغارات…",https://syria.liveuamap.com/ar/2025/9-january-06-iranian-general-behrouz-ethbati-accuses-russia,22728054,2 الشهر منذ,35.69966,51.33705,إیران,طهران,منطقه ۹ شهر تهران,میدان آزادی,"إیران, طهران, منطقه ۹ شهر تهران, میدان آزادی"
08.01.2025,قائد قوات سوريا الديمقراطية: اتفقنا مع السلطة الجديدة في دمشق على رفض مشاريع الانقسام,https://syria.liveuamap.com/ar/2025/8-january-20-commander-of-the-syrian-democratic-forces-we,22727922,2 الشهر منذ,36.50258,40.74297,سوريا,الحسكة,الصالحية,Unknown,"سوريا, الحسكة, الصالحية"
08.01.2025,أفادت مصادر كردية، اليوم الأربعاء، بمقتل وإصابة ستة مدنيين أكراد بينهم نساء خلال احتجاج قرب سد تشرين جنوب منبج بريف حلب الشرقي.,https://syria.liveuamap.com/ar/2025/8-january-16-kurdish-sources-reported-on-wednesday-that-six,22727862,2 الشهر منذ,36.25363,38.24547,سوريا,منحال السلال,منحال السلال,Unknown,"سوريا, منحال السلال, منحال السلال"
08.01.2025,"القنيطرةدبابات الجيش الإسرائيلي تتوغل إلى قريتي العشة وأبو غارة ومزرعة الحيران في ريف ⁧ القنيطرة ⁩ الجنوبي في ⁧ سوريا.الجيش الإسرائيلي فجر مستودعات أسلحة داخل تلال الحمر، وخرب التحصينات العسكرية باستخدام جرافات مدعومة بقوة عسكرية كبيرة تضم دبابات ""ميركافا"" ونحو 50 عنصراً.…",https://syria.liveuamap.com/ar/2025/8-january-15-quneitra-israeli-army-tanks-penetrate-the-villages,22727851,2 الشهر منذ,32.98209,35.93671,سوريا,Unknown,Unknown,Unknown,سوريا
08.01.2025,طائرات مقاتلة وطائرات بدون طيار تركية تستهدف المدنيين الأكراد الذين يحتجون ضد تركيا بالقرب من سد تشرين في شمال شرق سوريا، مما أدى إلى سقوط العديد من الضحايا,https://syria.liveuamap.com/ar/2025/8-january-14-turkish-fighter-jets-and-drones-are-targeting,22727847,2 الشهر منذ,36.24092,38.25371,سوريا,Bir Jabir,Bir Jabir,Unknown,"سوريا, Bir Jabir, Bir Jabir"
08.01.2025,الجيش الوطني السوري بقيادة تركيا يرسل قافلة أكبر من منبج نحو ريف منبج لشن هجوم على مدفعية قوات سوريا الديمقراطية وتستمر الغارات الجوية من قبل الجيش التركي، وقد تم رصد طائرات تركية تحلق باتجاه الجنوب فوق كوباني على طول نهر الفرات,https://syria.liveuamap.com/ar/2025/8-january-13-turkish-led-sna-sends-a-bigger-convoy-from-manbij,22727836,2 الشهر منذ,36.4497,38.04359,سوريا,جب حسن آغا,جب حسن آغا,Unknown,"سوريا, جب حسن آغا, جب حسن آغا"
08.01.2025,طائرات مسيرة تركية تقصف قافلة متجهة إلى بلدة تيسيرين، وحسب الأنباء الأولية فإن هناك جرحى، بينهم صحفيان.,https://syria.liveuamap.com/ar/2025/8-january-13-turkish-drones-bombarded-the-convoy-going-to,22727835,2 الشهر منذ,36.22831,38.25864,سوريا,Bir Jabir,Bir Jabir,Unknown,"سوريا, Bir Jabir, Bir Jabir"
08.01.2025,طائرات مسيرة تركية تقصف بعدة غارات جوية محاور القتال في سد تشرين شرق حلب شمال سوريا وسط معلومات أولية عن وقوع قتلى وجرحى بصفوف قسد,https://syria.liveuamap.com/ar/2025/8-january-13-turkish-drones-bombard-the-fighting-fronts-in,22727825,2 الشهر منذ,36.2569,38.25096,سوريا,منحال السلال,منحال السلال,Unknown,"سوريا, منحال السلال, منحال السلال"
08.01.2025,Raqqa الرقة: طائرة مسيرة استهدفت الطريق المؤدي إلى سد تشرين شمال مفرق الكلي قبل قرية تل عثمان بريف الرقة الغربي، مما أجبر السيارات التي كانت ذاهبة للسد للتوقف,https://syria.liveuamap.com/ar/2025/8-january-13-raqqa-a-drone-targeted-the-road-leading-to-tishreen,22727823,2 الشهر منذ,36.22916,38.26058,سوريا,Bir Jabir,Bir Jabir,Unknown,"سوريا, Bir Jabir, Bir Jabir"
08.01.2025,صورة تظهر أعمدة الدخان تتصاعد جراء الغارات الجوية بالقرب من سد تشرين,https://syria.liveuamap.com/ar/2025/8-january-13-a-photo-shows-columns-of-smoke-rising-from-airstrikes,22727827,2 الشهر منذ,36.23225,38.26053,سوريا,Bir Jabir,Bir Jabir,Unknown,"سوريا, Bir Jabir, Bir Jabir"
08.01.2025,أفادت وسائل إعلام سورية أن طائرة مسيرة تركية استهدفت منصة صواريخ تابعة لقوات سوريا الديمقراطية في ريف منبج (صورة)، تزامناً مع قصف مدفعي تركي على مواقع لحزب العمال الكردستاني/وحدات حماية الشعب في كوباني (فيديو)، كما أفادت أنباء عن اشتباكات بين الجيش الوطني وقوات سوريا الديمقراطية في سد تشرين شرقي منبج,https://syria.liveuamap.com/ar/2025/8-january-13-syrian-media-report-a-turkish-drone-targeted,22727821,2 الشهر منذ,36.3883,38.15586,سوريا,مدينة سدّ تشرين,Housing complex,Unknown,"سوريا, مدينة سدّ تشرين, Housing complex"
08.01.2025,سوريا: انفجار ذخيرة صباح اليوم في منطقة ترمانين. سبب الانفجار غير معروف حتى ، ولكن من المحتمل أن يكون مرتبطاً بأنشطة إزالة الألغام الجارية (القرية قريبة من جبهة حلب الغربية سابقاً),https://syria.liveuamap.com/ar/2025/8-january-12-syria-ammunition-went-off-this-morning-in-area,22727796,2 الشهر منذ,36.22861,36.82188,سوريا,ترمانين,ترمانين,Unknown,"سوريا, ترمانين, ترمانين"
08.01.2025,أفادت أنباء عن قصف طائرات مسيرة تركية قافلة لدعم قوات سوريا الديمقراطية في محيط سد تشرين,https://syria.liveuamap.com/ar/2025/8-january-11-turkish-drones-reportedly-shelled-the-convoy,22727830,2 الشهر منذ,36.24841,38.25336,سوريا,النفيلة,النفيلة,Unknown,"سوريا, النفيلة, النفيلة"
08.01.2025,وزير الخارجية الفرنسي: عقوبات الاتحاد الأوروبي المعرقلة لتعافي سوريا قد ترفع بسرعة بشرط إحراز تقدم في مجالات حقوق المرأة والأمن,https://syria.liveuamap.com/ar/2025/8-january-07-french-fm-eu-sanctions-hindering-syria-recovery,22727656,2 الشهر منذ,48.86278,2.31,فرنسا,باريس,الدائرة السابعة في باريس,Esplanade Habib Bourguiba,"فرنسا, باريس, الدائرة السابعة في باريس, Esplanade Habib Bourguiba"
08.01.2025,قوات سوريا الديمقراطية تعلن إسقاط طائرة مسيرة تركية من نوع بيرقدار TB2 في منطقة سد تشرين,https://syria.liveuamap.com/ar/2025/7-january-20-sdf-report-shooting-down-a-turkish-bayraktar,22727607,2 الشهر منذ,36.37954,38.19021,سوريا,جنف الأحمر,جنف الأحمر,Unknown,"سوريا, جنف الأحمر, جنف الأحمر"
08.01.2025,"الرئيس المنتخب ترامب: ""تركيا تسعى إلى احتلال سوريا تحت مسميات مختلفة وبطرق وأشكال مختلفة منذ 2000 عام. هؤلاء الأشخاص الذين دخلوا سوريا هم من تركيا""",https://syria.liveuamap.com/ar/2025/7-january-18-president-elect-trump-turkey-has-been-after,22727617,2 الشهر منذ,26.67695,-80.03718,الولايات المتّحدة الأمريكيّة,Palm Beach,Palm Beach,South Ocean Boulevard,"الولايات المتّحدة الأمريكيّة, Palm Beach, Palm Beach, South Ocean Boulevard"
08.01.2025,مراسل نهر_ميديا: قسد تنفذ حملة مداهمات في بلدة الكبر غربي ديرالزور بحثاً عن عناصر منشقين عنها,https://syria.liveuamap.com/ar/2025/7-january-18-sdf-carries-out-raids-in-alkubar-town-west-of,22727551,2 الشهر منذ,35.61222,39.87213,سوريا,كبار,كبار,Unknown,"سوريا, كبار, كبار"
08.01.2025,"وزير الخارجية التركي: تركيا قادرة على إدارة سجون ومعسكرات احتجاز عناصر تنظيم ""داعش"" في سوريا إذا لم يكن بوسع الإدارة السورية القيام بذلك",https://syria.liveuamap.com/ar/2025/7-january-18-turkish-foreign-minister-trkiye-is-capable,22727561,2 الشهر منذ,39.91057,32.81692,تركيا,أنقرة,Balgat Mahallesi,1419. Cadde,"تركيا, أنقرة, Balgat Mahallesi, 1419. Cadde"
08.01.2025,"وزير الخارجية التركي: تركيا ستشن عملية عسكرية ضد مسلحي ""وحدات حماية الشعب"" الكردية في سوريا إن لم ينصاعوا لمطالب لأنقرة",https://syria.liveuamap.com/ar/2025/7-january-18-turkish-foreign-minister-trkiye-will-launch,22727545,2 الشهر منذ,39.91102,32.81633,تركيا,أنقرة,Balgat Mahallesi,Dr. Sadık Ahmet Caddesi,"تركيا, أنقرة, Balgat Mahallesi, Dr. Sadık Ahmet Caddesi"
08.01.2025,وزير الخارجية التركي: تركيا تتوقع من الإدارة السورية الجديدة معالجة موضوع المسلحين الأكراد شمال شرقي سوريا لكن ذلك قد يستغرق وقتًا,https://syria.liveuamap.com/ar/2025/7-january-18-turkish-foreign-minister-trkiye-expects-new,22727541,2 الشهر منذ,39.90972,32.81668,تركيا,أنقرة,Balgat Mahallesi,Hayat Boyu Öğrenme Caddesi,"تركيا, أنقرة, Balgat Mahallesi, Hayat Boyu Öğrenme Caddesi"
08.01.2025,نفذ الجيش التركي غارة جوية على برج إنترنت في ريف كوباني,https://syria.liveuamap.com/ar/2025/7-january-18-the-turkish-military-carried-out-an-airstrike,22727540,2 الشهر منذ,36.75262,38.30452,سوريا,سلامة صغير,سلامة صغير,Unknown,"سوريا, سلامة صغير, سلامة صغير"
